v2	Ix(U1:DRAIN)	Ix(U5:VDD)	Ix(U6:VDD)	Ix(U7:VDD)	Ix(U8:VDD)	Ix(U9:VDD)
4.259999999999954e+000	6.874561e-006	-1.320002e-005	-6.874560e-006	-2.514466e-005	-4.713563e-005	-8.646014e-005
4.269999999999953e+000	6.908857e-006	-1.326387e-005	-6.908856e-006	-2.526258e-005	-4.734851e-005	-8.683247e-005
4.279999999999953e+000	6.943217e-006	-1.332782e-005	-6.943216e-006	-2.538067e-005	-4.756164e-005	-8.720513e-005
4.289999999999953e+000	6.977642e-006	-1.339189e-005	-6.977641e-006	-2.549893e-005	-4.777503e-005	-8.757812e-005
4.299999999999953e+000	7.012131e-006	-1.345605e-005	-7.012130e-006	-2.561736e-005	-4.798866e-005	-8.795143e-005
4.309999999999953e+000	7.046685e-006	-1.352033e-005	-7.046684e-006	-2.573596e-005	-4.820254e-005	-8.832506e-005
4.319999999999952e+000	7.081303e-006	-1.358470e-005	-7.081301e-006	-2.585472e-005	-4.841667e-005	-8.869902e-005
4.329999999999952e+000	7.115985e-006	-1.364919e-005	-7.115983e-006	-2.597366e-005	-4.863105e-005	-8.907328e-005
4.339999999999952e+000	7.150731e-006	-1.371378e-005	-7.150729e-006	-2.609275e-005	-4.884567e-005	-8.944787e-005
4.349999999999952e+000	7.185540e-006	-1.377847e-005	-7.185538e-006	-2.621202e-005	-4.906054e-005	-8.982277e-005
4.359999999999952e+000	7.220413e-006	-1.384326e-005	-7.220412e-006	-2.633145e-005	-4.927564e-005	-9.019797e-005
4.369999999999951e+000	7.255350e-006	-1.390816e-005	-7.255348e-006	-2.645104e-005	-4.949099e-005	-9.057349e-005
4.379999999999951e+000	7.290350e-006	-1.397317e-005	-7.290349e-006	-2.657080e-005	-4.970658e-005	-9.094932e-005
4.389999999999951e+000	7.325414e-006	-1.403827e-005	-7.325412e-006	-2.669072e-005	-4.992242e-005	-9.132544e-005
4.399999999999951e+000	7.360540e-006	-1.410348e-005	-7.360538e-006	-2.681081e-005	-5.013848e-005	-9.170188e-005
4.409999999999950e+000	7.395729e-006	-1.416879e-005	-7.395728e-006	-2.693105e-005	-5.035479e-005	-9.207861e-005
4.419999999999950e+000	7.430981e-006	-1.423421e-005	-7.430980e-006	-2.705146e-005	-5.057133e-005	-9.245564e-005
4.429999999999950e+000	7.466297e-006	-1.429972e-005	-7.466295e-006	-2.717203e-005	-5.078810e-005	-9.283297e-005
4.439999999999950e+000	7.501674e-006	-1.436534e-005	-7.501673e-006	-2.729276e-005	-5.100511e-005	-9.321059e-005
4.449999999999950e+000	7.537114e-006	-1.443106e-005	-7.537113e-006	-2.741365e-005	-5.122235e-005	-9.358850e-005
4.459999999999949e+000	7.572617e-006	-1.449688e-005	-7.572615e-006	-2.753469e-005	-5.143982e-005	-9.396671e-005
4.469999999999949e+000	7.608181e-006	-1.456280e-005	-7.608180e-006	-2.765590e-005	-5.165752e-005	-9.434520e-005
4.479999999999949e+000	7.643808e-006	-1.462882e-005	-7.643806e-006	-2.777727e-005	-5.187545e-005	-9.472398e-005
4.489999999999949e+000	7.679497e-006	-1.469494e-005	-7.679495e-006	-2.789879e-005	-5.209361e-005	-9.510305e-005
4.499999999999949e+000	7.715247e-006	-1.476116e-005	-7.715245e-006	-2.802047e-005	-5.231199e-005	-9.548239e-005
4.509999999999948e+000	7.751059e-006	-1.482748e-005	-7.751058e-006	-2.814230e-005	-5.253060e-005	-9.586201e-005
4.519999999999948e+000	7.786933e-006	-1.489390e-005	-7.786931e-006	-2.826429e-005	-5.274943e-005	-9.624192e-005
4.529999999999948e+000	7.822868e-006	-1.496041e-005	-7.822866e-006	-2.838643e-005	-5.296849e-005	-9.662210e-005
4.539999999999948e+000	7.858864e-006	-1.502703e-005	-7.858862e-006	-2.850873e-005	-5.318777e-005	-9.700256e-005
4.549999999999947e+000	7.894922e-006	-1.509375e-005	-7.894920e-006	-2.863119e-005	-5.340727e-005	-9.738329e-005
4.559999999999947e+000	7.931040e-006	-1.516056e-005	-7.931038e-006	-2.875379e-005	-5.362699e-005	-9.776428e-005
4.569999999999947e+000	7.967219e-006	-1.522747e-005	-7.967218e-006	-2.887655e-005	-5.384692e-005	-9.814555e-005
4.579999999999947e+000	8.003460e-006	-1.529448e-005	-8.003458e-006	-2.899946e-005	-5.406708e-005	-9.852708e-005
4.589999999999947e+000	8.039760e-006	-1.536159e-005	-8.039759e-006	-2.912253e-005	-5.428745e-005	-9.890888e-005
4.599999999999946e+000	8.076122e-006	-1.542879e-005	-8.076120e-006	-2.924574e-005	-5.450804e-005	-9.929094e-005
4.609999999999946e+000	8.112544e-006	-1.549609e-005	-8.112543e-006	-2.936910e-005	-5.472884e-005	-9.967326e-005
4.619999999999946e+000	8.149026e-006	-1.556348e-005	-8.149024e-006	-2.949262e-005	-5.494985e-005	-1.000558e-004
4.629999999999946e+000	8.185569e-006	-1.563098e-005	-8.185567e-006	-2.961628e-005	-5.517108e-005	-1.004387e-004
4.639999999999946e+000	8.222170e-006	-1.569856e-005	-8.222170e-006	-2.974009e-005	-5.539252e-005	-1.008218e-004
4.649999999999945e+000	8.258833e-006	-1.576625e-005	-8.258831e-006	-2.986405e-005	-5.561417e-005	-1.012051e-004
4.659999999999945e+000	8.295555e-006	-1.583403e-005	-8.295554e-006	-2.998816e-005	-5.583602e-005	-1.015887e-004
4.669999999999945e+000	8.332337e-006	-1.590190e-005	-8.332336e-006	-3.011241e-005	-5.605808e-005	-1.019726e-004
4.679999999999945e+000	8.369178e-006	-1.596987e-005	-8.369177e-006	-3.023681e-005	-5.628036e-005	-1.023567e-004
4.689999999999944e+000	8.406079e-006	-1.603793e-005	-8.406078e-006	-3.036136e-005	-5.650283e-005	-1.027410e-004
4.699999999999944e+000	8.443039e-006	-1.610609e-005	-8.443038e-006	-3.048605e-005	-5.672551e-005	-1.031256e-004
4.709999999999944e+000	8.480059e-006	-1.617434e-005	-8.480057e-006	-3.061088e-005	-5.694840e-005	-1.035104e-004
4.719999999999944e+000	8.517137e-006	-1.624269e-005	-8.517135e-006	-3.073586e-005	-5.717148e-005	-1.038955e-004
4.729999999999944e+000	8.554273e-006	-1.631113e-005	-8.554272e-006	-3.086099e-005	-5.739477e-005	-1.042808e-004
4.739999999999943e+000	8.591470e-006	-1.637966e-005	-8.591468e-006	-3.098625e-005	-5.761826e-005	-1.046664e-004
4.749999999999943e+000	8.628725e-006	-1.644828e-005	-8.628723e-006	-3.111166e-005	-5.784195e-005	-1.050521e-004
4.759999999999943e+000	8.666038e-006	-1.651700e-005	-8.666037e-006	-3.123721e-005	-5.806583e-005	-1.054381e-004
4.769999999999943e+000	8.703410e-006	-1.658581e-005	-8.703409e-006	-3.136290e-005	-5.828992e-005	-1.058244e-004
4.779999999999943e+000	8.740840e-006	-1.665471e-005	-8.740839e-006	-3.148874e-005	-5.851420e-005	-1.062109e-004
4.789999999999942e+000	8.778328e-006	-1.672371e-005	-8.778326e-006	-3.161471e-005	-5.873867e-005	-1.065976e-004
4.799999999999942e+000	8.815875e-006	-1.679279e-005	-8.815873e-006	-3.174082e-005	-5.896334e-005	-1.069845e-004
4.809999999999942e+000	8.853480e-006	-1.686197e-005	-8.853478e-006	-3.186708e-005	-5.918820e-005	-1.073716e-004
4.819999999999942e+000	8.891142e-006	-1.693124e-005	-8.891140e-006	-3.199347e-005	-5.941325e-005	-1.077590e-004
4.829999999999942e+000	8.928861e-006	-1.700059e-005	-8.928861e-006	-3.212000e-005	-5.963850e-005	-1.081466e-004
4.839999999999941e+000	8.966640e-006	-1.707004e-005	-8.966638e-006	-3.224666e-005	-5.986393e-005	-1.085344e-004
4.849999999999941e+000	9.004475e-006	-1.713958e-005	-9.004473e-006	-3.237346e-005	-6.008956e-005	-1.089225e-004
4.859999999999941e+000	9.042367e-006	-1.720921e-005	-9.042366e-006	-3.250040e-005	-6.031537e-005	-1.093107e-004
4.869999999999941e+000	9.080318e-006	-1.727893e-005	-9.080316e-006	-3.262748e-005	-6.054137e-005	-1.096992e-004
4.879999999999940e+000	9.118325e-006	-1.734874e-005	-9.118324e-006	-3.275469e-005	-6.076755e-005	-1.100879e-004
4.889999999999940e+000	9.156389e-006	-1.741863e-005	-9.156388e-006	-3.288204e-005	-6.099392e-005	-1.104768e-004
4.899999999999940e+000	9.194510e-006	-1.748862e-005	-9.194508e-006	-3.300951e-005	-6.122047e-005	-1.108659e-004
4.909999999999940e+000	9.232688e-006	-1.755869e-005	-9.232687e-006	-3.313713e-005	-6.144722e-005	-1.112552e-004
4.919999999999940e+000	9.270923e-006	-1.762886e-005	-9.270922e-006	-3.326487e-005	-6.167414e-005	-1.116447e-004
4.929999999999939e+000	9.309215e-006	-1.769911e-005	-9.309213e-006	-3.339276e-005	-6.190124e-005	-1.120344e-004
4.939999999999939e+000	9.347563e-006	-1.776945e-005	-9.347561e-006	-3.352077e-005	-6.212851e-005	-1.124243e-004
4.949999999999939e+000	9.385967e-006	-1.783987e-005	-9.385965e-006	-3.364891e-005	-6.235598e-005	-1.128144e-004
4.959999999999939e+000	9.424427e-006	-1.791039e-005	-9.424426e-006	-3.377719e-005	-6.258362e-005	-1.132047e-004
4.969999999999939e+000	9.462944e-006	-1.798099e-005	-9.462942e-006	-3.390560e-005	-6.281143e-005	-1.135953e-004
4.979999999999938e+000	9.501517e-006	-1.805168e-005	-9.501516e-006	-3.403413e-005	-6.303942e-005	-1.139860e-004
4.989999999999938e+000	9.540146e-006	-1.812245e-005	-9.540144e-006	-3.416280e-005	-6.326759e-005	-1.143769e-004
5.000000000000000e+000	9.578830e-006	-1.819331e-005	-9.578828e-006	-3.429159e-005	-6.349594e-005	-1.147680e-004
